                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                 1.0233,                0.64816,                 1.0253,                0.97435,                0.86667,                0.94262,                0.72756,                0.89178,                0.76109,                 1.0436,              0.0084655,              0.0084655,              0.0084655
                    157,                0.90375,                0.61564,                 1.0363,                0.97435,                0.86667,                0.94262,                0.72756,                0.89178,                0.76109,                 1.0436,              0.0084556,              0.0084556,              0.0084556
                    158,                0.98315,                0.70423,                 1.0952,                0.95122,                      1,                  0.995,                0.76722,                0.91819,                0.57123,                 1.0575,              0.0084457,              0.0084457,              0.0084457
                    159,                 0.9674,                0.66371,                 1.1202,                0.95122,                      1,                  0.995,                0.76722,                0.91819,                0.57123,                 1.0575,              0.0084358,              0.0084358,              0.0084358
                    160,                0.98444,                0.68209,                 1.1261,                0.94724,                0.99486,                  0.995,                0.74603,                0.92797,                0.69961,                 1.0608,              0.0084259,              0.0084259,              0.0084259
                    161,                0.94614,                0.56893,                0.96789,                0.94724,                0.99486,                  0.995,                0.74603,                0.92797,                0.69961,                 1.0608,               0.008416,               0.008416,               0.008416
                    162,                0.98584,                0.70142,                 1.0682,                0.94758,                0.90865,                0.96537,                0.73952,                0.95574,                0.76192,                 1.0828,              0.0084061,              0.0084061,              0.0084061
                    163,                0.92541,                0.60434,                 1.0191,                0.94758,                0.90865,                0.96537,                0.73952,                0.95574,                0.76192,                 1.0828,              0.0083962,              0.0083962,              0.0083962
                    164,                0.93108,                0.63041,                 1.1008,                0.69574,                0.93333,                0.80917,                0.65391,                0.93664,                0.90298,                 1.0761,              0.0083863,              0.0083863,              0.0083863
                    165,                   0.99,                0.61361,                 1.0591,                0.69574,                0.93333,                0.80917,                0.65391,                0.93664,                0.90298,                 1.0761,              0.0083764,              0.0083764,              0.0083764
                    166,                 1.0931,                0.69139,                 1.0247,                0.64079,                0.71497,                0.73514,                   0.55,                 1.1202,                 1.2608,                 1.1457,              0.0083665,              0.0083665,              0.0083665
                    167,                0.96833,                0.71955,                  1.034,                0.64079,                0.71497,                0.73514,                   0.55,                 1.1202,                 1.2608,                 1.1457,              0.0083566,              0.0083566,              0.0083566
                    168,                0.94901,                 0.7155,                 1.0002,                0.67688,                    0.8,                0.82024,                0.58729,                 1.1364,                 1.1686,                 1.1482,              0.0083467,              0.0083467,              0.0083467
                    169,                  1.135,                0.79355,                 1.1776,                0.67688,                    0.8,                0.82024,                0.58729,                 1.1364,                 1.1686,                 1.1482,              0.0083368,              0.0083368,              0.0083368
                    170,                0.96632,                0.69317,                 1.0213,                0.81482,                0.86667,                 0.9569,                0.74665,                0.93949,                0.84428,                 1.0663,              0.0083269,              0.0083269,              0.0083269
                    171,                0.91343,                0.67334,                 1.0594,                0.81482,                0.86667,                 0.9569,                0.74665,                0.93949,                0.84428,                 1.0663,               0.008317,               0.008317,               0.008317
                    172,                0.86195,                0.57058,                 1.0119,                0.92495,                0.87984,                0.98389,                0.79074,                0.86299,                0.76164,                 1.0112,              0.0083071,              0.0083071,              0.0083071
                    173,                0.96886,                0.61627,                 1.0771,                0.92495,                0.87984,                0.98389,                0.79074,                0.86299,                0.76164,                 1.0112,              0.0082972,              0.0082972,              0.0082972
                    174,                0.95328,                0.57199,                0.96822,                0.90005,                      1,                  0.995,                0.83454,                0.77357,                 0.5645,                 1.0079,              0.0082873,              0.0082873,              0.0082873
                    175,                0.96462,                0.60165,                 1.0303,                0.90005,                      1,                  0.995,                0.83454,                0.77357,                 0.5645,                 1.0079,              0.0082774,              0.0082774,              0.0082774
                    176,                0.85663,                0.57252,                0.97879,                0.88065,                0.93333,                0.98389,                0.79989,                0.81697,                0.59648,                 1.0374,              0.0082675,              0.0082675,              0.0082675
                    177,                0.96566,                0.60501,                 1.0065,                0.88065,                0.93333,                0.98389,                0.79989,                0.81697,                0.59648,                 1.0374,              0.0082576,              0.0082576,              0.0082576
                    178,                  1.023,                0.65677,                 1.0954,                0.82956,                      1,                0.97278,                 0.7561,                0.97193,                0.62804,                 1.0693,              0.0082477,              0.0082477,              0.0082477
                    179,                0.96125,                0.59662,                 1.0764,                0.82956,                      1,                0.97278,                 0.7561,                0.97193,                0.62804,                 1.0693,              0.0082378,              0.0082378,              0.0082378
                    180,                0.97787,                0.63604,                 1.0484,                0.82606,                0.98996,                0.96167,                0.72878,                 1.0942,                0.70585,                  1.106,              0.0082279,              0.0082279,              0.0082279
                    181,                 0.9029,                0.66905,                 1.0718,                0.82606,                0.98996,                0.96167,                0.72878,                 1.0942,                0.70585,                  1.106,               0.008218,               0.008218,               0.008218
                    182,                 1.0028,                0.63051,                 1.0827,                0.87864,                0.98089,                0.97278,                 0.7767,                0.87108,                0.62696,                 1.0316,              0.0082081,              0.0082081,              0.0082081
                    183,                0.90674,                 0.6516,                 1.0501,                0.87864,                0.98089,                0.97278,                 0.7767,                0.87108,                0.62696,                 1.0316,              0.0081982,              0.0081982,              0.0081982
                    184,                0.96306,                0.64661,                 1.0512,                0.97586,                0.97983,                  0.995,                 0.8001,                0.84923,                0.57252,                 1.0274,              0.0081883,              0.0081883,              0.0081883
                    185,                0.92601,                0.59679,                 1.0741,                0.97586,                0.97983,                  0.995,                 0.8001,                0.84923,                0.57252,                 1.0274,              0.0081784,              0.0081784,              0.0081784
                    186,                0.99695,                0.66127,                 1.1575,                0.96394,                0.96393,                  0.995,                0.78402,                0.94517,                0.61324,                 1.0467,              0.0081685,              0.0081685,              0.0081685
                    187,                0.90273,                0.60783,                 1.0131,                0.96394,                0.96393,                  0.995,                0.78402,                0.94517,                0.61324,                 1.0467,              0.0081586,              0.0081586,              0.0081586
                    188,                0.86448,                0.65366,                 1.0058,                0.94837,                0.97565,                  0.995,                0.76665,                 1.0036,                0.75351,                 1.0863,              0.0081487,              0.0081487,              0.0081487
                    189,                0.91078,                0.56787,                0.98217,                0.94837,                0.97565,                  0.995,                0.76665,                 1.0036,                0.75351,                 1.0863,              0.0081388,              0.0081388,              0.0081388
                    190,                 1.0456,                 0.6299,                0.99115,                0.89429,                0.99826,                0.98389,                0.78606,                0.94845,                 0.9108,                 1.0873,              0.0081289,              0.0081289,              0.0081289
                    191,                0.87329,                 0.5629,                 0.9803,                0.89429,                0.99826,                0.98389,                0.78606,                0.94845,                 0.9108,                 1.0873,               0.008119,               0.008119,               0.008119
                    192,                0.92903,                0.57121,                0.98075,                0.85171,                      1,                0.97595,                0.77043,                0.92838,                 1.0263,                 1.0522,              0.0081091,              0.0081091,              0.0081091
                    193,                0.92722,                0.65348,                 1.0647,                0.85171,                      1,                0.97595,                0.77043,                0.92838,                 1.0263,                 1.0522,              0.0080992,              0.0080992,              0.0080992
                    194,                0.91712,                0.69463,                 1.0463,                0.83473,                      1,                0.95667,                0.74717,                0.93264,                 1.6197,                 1.0549,              0.0080893,              0.0080893,              0.0080893
                    195,                0.99086,                0.70593,                 1.0428,                0.83473,                      1,                0.95667,                0.74717,                0.93264,                 1.6197,                 1.0549,              0.0080794,              0.0080794,              0.0080794
                    196,                 1.0556,                0.72436,                 1.0028,                 0.8541,                0.88486,                0.93389,                0.64789,                 1.0925,                 5.1901,                 1.1459,              0.0080695,              0.0080695,              0.0080695
                    197,                0.99137,                0.63721,                 1.0269,                 0.8541,                0.88486,                0.93389,                0.64789,                 1.0925,                 5.1901,                 1.1459,              0.0080596,              0.0080596,              0.0080596
                    198,                0.91134,                0.65888,                0.99524,                0.78788,                    0.8,                0.82486,                 0.5052,                 1.4218,                 5.8218,                 1.3253,              0.0080497,              0.0080497,              0.0080497
                    199,                 1.0142,                0.65278,                 1.0657,                0.78788,                    0.8,                0.82486,                 0.5052,                 1.4218,                 5.8218,                 1.3253,              0.0080398,              0.0080398,              0.0080398
                    200,                0.95585,                0.64933,                0.99151,                0.96881,                0.93333,                   0.97,                0.67851,                 1.1185,                 1.7479,                 1.1716,              0.0080299,              0.0080299,              0.0080299
                    201,                 1.0363,                0.64618,                 1.1032,                0.96881,                0.93333,                   0.97,                0.67851,                 1.1185,                 1.7479,                 1.1716,                0.00802,                0.00802,                0.00802
                    202,                 1.0639,                0.62881,                  1.099,                0.92215,                0.93333,                0.97595,                0.75554,                0.86497,                0.75057,                 1.0261,              0.0080101,              0.0080101,              0.0080101
                    203,                0.92261,                 0.6672,                 1.0939,                0.92215,                0.93333,                0.97595,                0.75554,                0.86497,                0.75057,                 1.0261,              0.0080002,              0.0080002,              0.0080002
                    204,                0.86768,                0.55913,                 1.0049,                0.92022,                0.98109,                  0.995,                0.79938,                0.90423,                0.71423,                  1.034,              0.0079903,              0.0079903,              0.0079903
                    205,                 1.0166,                0.58989,                 1.0438,                0.92022,                0.98109,                  0.995,                0.79938,                0.90423,                0.71423,                  1.034,              0.0079804,              0.0079804,              0.0079804
                    206,                0.92604,                0.59675,                 1.0153,                0.90665,                      1,                  0.995,                0.78688,                0.94928,                 0.6724,                 1.0544,              0.0079705,              0.0079705,              0.0079705
                    207,                0.99243,                0.59087,                 1.0756,                0.90665,                      1,                  0.995,                0.78688,                0.94928,                 0.6724,                 1.0544,              0.0079606,              0.0079606,              0.0079606
                    208,                 1.0065,                0.64926,                 1.0885,                0.87783,                      1,                  0.995,                0.75172,                 0.9948,                0.66397,                 1.0764,              0.0079507,              0.0079507,              0.0079507
                    209,                0.91311,                0.57383,                0.99991,                0.87783,                      1,                  0.995,                0.75172,                 0.9948,                0.66397,                 1.0764,              0.0079408,              0.0079408,              0.0079408
                    210,                0.97389,                0.62559,                 1.0312,                0.94231,                      1,                  0.995,                0.75395,                0.97247,                0.64018,                 1.0722,              0.0079309,              0.0079309,              0.0079309
                    211,                 0.9505,                0.60133,                 1.0765,                0.94231,                      1,                  0.995,                0.75395,                0.97247,                0.64018,                 1.0722,               0.007921,               0.007921,               0.007921
                    212,                  1.003,                0.72859,                 1.0232,                0.97706,                      1,                  0.995,                0.81145,                0.87804,                0.61935,                 1.0199,              0.0079111,              0.0079111,              0.0079111
                    213,                0.86012,                0.61201,                  1.032,                0.97706,                      1,                  0.995,                0.81145,                0.87804,                0.61935,                 1.0199,              0.0079012,              0.0079012,              0.0079012
                    214,                0.87164,                 0.5925,                0.98035,                0.96813,                      1,                  0.995,                0.75295,                0.92345,                0.69273,                 1.0365,              0.0078913,              0.0078913,              0.0078913
                    215,                0.97463,                0.60194,                 1.0601,                0.96813,                      1,                  0.995,                0.75295,                0.92345,                0.69273,                 1.0365,              0.0078814,              0.0078814,              0.0078814
                    216,                 1.0159,                0.60194,                0.99455,                0.96313,                      1,                  0.995,                0.75875,                0.88437,                0.86766,                 1.0174,              0.0078715,              0.0078715,              0.0078715
                    217,                 1.0998,                0.78144,                 1.1473,                0.96313,                      1,                  0.995,                0.75875,                0.88437,                0.86766,                 1.0174,              0.0078616,              0.0078616,              0.0078616
                    218,                0.95249,                0.63182,                 1.0133,                0.95222,                0.98781,                  0.995,                0.77203,                0.90906,                  1.247,                 1.0494,              0.0078517,              0.0078517,              0.0078517
                    219,                 0.9004,                0.68086,                 1.0454,                0.95222,                0.98781,                  0.995,                0.77203,                0.90906,                  1.247,                 1.0494,              0.0078418,              0.0078418,              0.0078418
                    220,                 1.0654,                0.73427,                 1.2394,                0.86947,                 0.8774,                0.93583,                0.70972,                0.98728,                 1.6162,                 1.0817,              0.0078319,              0.0078319,              0.0078319
                    221,                0.92938,                0.66225,                 1.1051,                0.86947,                 0.8774,                0.93583,                0.70972,                0.98728,                 1.6162,                 1.0817,               0.007822,               0.007822,               0.007822
                    222,                0.85247,                0.58511,                0.99401,                 0.9296,                0.70795,                0.83635,                0.65351,                0.99416,                 1.4066,                 1.0799,              0.0078121,              0.0078121,              0.0078121
                    223,                0.85861,                0.64212,                 1.0931,                 0.9296,                0.70795,                0.83635,                0.65351,                0.99416,                 1.4066,                 1.0799,              0.0078022,              0.0078022,              0.0078022
                    224,                 1.0191,                0.91892,                 1.2853,                0.83351,                 0.9133,                  0.995,                0.78772,                0.97284,                 1.0771,                 1.0712,              0.0077923,              0.0077923,              0.0077923
                    225,                 1.1152,                0.64034,                 1.1066,                0.83351,                 0.9133,                  0.995,                0.78772,                0.97284,                 1.0771,                 1.0712,              0.0077824,              0.0077824,              0.0077824
                    226,                0.93845,                0.60507,                 1.1352,                0.81331,                0.93333,                0.98389,                0.75269,                 1.0213,                 1.2371,                 1.1006,              0.0077725,              0.0077725,              0.0077725
                    227,                0.94908,                0.57432,                0.98814,                0.81331,                0.93333,                0.98389,                0.75269,                 1.0213,                 1.2371,                 1.1006,              0.0077626,              0.0077626,              0.0077626
                    228,                 0.9411,                0.55253,                 1.0368,                0.78263,                0.82821,                0.91394,                0.66917,                 1.0367,                 1.3599,                 1.1441,              0.0077527,              0.0077527,              0.0077527
                    229,                0.95508,                0.72901,                 1.0743,                0.78263,                0.82821,                0.91394,                0.66917,                 1.0367,                 1.3599,                 1.1441,              0.0077428,              0.0077428,              0.0077428
                    230,                 1.0153,                0.60247,                 1.0864,                0.64085,                 0.6249,                0.67378,                0.52128,                 1.0204,                 1.6943,                  1.155,              0.0077329,              0.0077329,              0.0077329
                    231,                 1.0369,                0.69538,                 1.0932,                0.64085,                 0.6249,                0.67378,                0.52128,                 1.0204,                 1.6943,                  1.155,               0.007723,               0.007723,               0.007723
                    232,                0.87763,                0.54192,                0.98331,                0.72682,                 0.6796,                0.79499,                0.65243,                0.90246,                 1.1387,                 1.0538,              0.0077131,              0.0077131,              0.0077131
                    233,                0.91567,                0.58896,                  1.064,                0.72682,                 0.6796,                0.79499,                0.65243,                0.90246,                 1.1387,                 1.0538,              0.0077032,              0.0077032,              0.0077032
                    234,                0.86843,                0.56719,                 1.0256,                0.84332,                0.93333,                0.96484,                0.74144,                0.92334,                0.70263,                  1.055,              0.0076933,              0.0076933,              0.0076933
                    235,                0.97805,                0.62721,                 1.0268,                0.84332,                0.93333,                0.96484,                0.74144,                0.92334,                0.70263,                  1.055,              0.0076834,              0.0076834,              0.0076834
                    236,                0.98669,                0.59706,                 1.0663,                 0.9384,                      1,                  0.995,                0.76064,                0.91678,                 0.6994,                 1.0487,              0.0076735,              0.0076735,              0.0076735
                    237,                0.95052,                0.56245,                0.96863,                 0.9384,                      1,                  0.995,                0.76064,                0.91678,                 0.6994,                 1.0487,              0.0076636,              0.0076636,              0.0076636
                    238,                 0.8904,                 0.5758,                 1.0257,                0.95076,                      1,                  0.995,                0.76032,                0.94171,                0.67416,                 1.0597,              0.0076537,              0.0076537,              0.0076537
                    239,                0.87313,                0.55709,                 1.0056,                0.95076,                      1,                  0.995,                0.76032,                0.94171,                0.67416,                 1.0597,              0.0076438,              0.0076438,              0.0076438
                    240,                0.77958,                 0.5356,                 1.0274,                0.94284,                      1,                  0.995,                0.78069,                0.92212,                0.65873,                  1.054,              0.0076339,              0.0076339,              0.0076339
                    241,                0.79804,                0.51777,                 0.9815,                0.94284,                      1,                  0.995,                0.78069,                0.92212,                0.65873,                  1.054,               0.007624,               0.007624,               0.007624
                    242,                0.89992,                0.55805,                 1.0319,                0.93259,                      1,                  0.995,                0.78627,                0.88071,                0.65997,                 1.0292,              0.0076141,              0.0076141,              0.0076141
                    243,                0.88358,                0.55705,                0.97766,                0.93259,                      1,                  0.995,                0.78627,                0.88071,                0.65997,                 1.0292,              0.0076042,              0.0076042,              0.0076042
                    244,                0.80216,                0.51106,                 1.0092,                0.92417,                      1,                  0.995,                0.76739,                0.97001,                 0.6195,                 1.0548,              0.0075943,              0.0075943,              0.0075943
                    245,                0.92566,                0.68954,                 1.1488,                0.92417,                      1,                  0.995,                0.76739,                0.97001,                 0.6195,                 1.0548,              0.0075844,              0.0075844,              0.0075844
                    246,                0.97481,                 0.5499,                0.97813,                0.92467,                      1,                  0.995,                0.74692,                0.96825,                 0.5342,                 1.0499,              0.0075745,              0.0075745,              0.0075745
                    247,                0.98868,                0.59279,                0.97234,                0.92467,                      1,                  0.995,                0.74692,                0.96825,                 0.5342,                 1.0499,              0.0075646,              0.0075646,              0.0075646
                    248,                0.87123,                0.51641,                 1.0226,                0.93038,                      1,                  0.995,                 0.7775,                0.87492,                0.52643,                 1.0314,              0.0075547,              0.0075547,              0.0075547
                    249,                 0.8313,                0.53223,                0.98437,                0.93038,                      1,                  0.995,                 0.7775,                0.87492,                0.52643,                 1.0314,              0.0075448,              0.0075448,              0.0075448
                    250,                 0.9442,                 0.6152,                 1.1352,                 0.9381,                      1,                  0.995,                0.79745,                0.85007,                 0.5263,                  1.034,              0.0075349,              0.0075349,              0.0075349
                    251,                0.89963,                0.51073,                 1.0217,                 0.9381,                      1,                  0.995,                0.79745,                0.85007,                 0.5263,                  1.034,               0.007525,               0.007525,               0.007525
                    252,                 0.8595,                0.53993,                 1.0451,                0.91177,                      1,                  0.995,                0.78524,                0.88488,                0.56974,                 1.0508,              0.0075151,              0.0075151,              0.0075151
                    253,                0.98806,                0.61085,                 1.0108,                0.91177,                      1,                  0.995,                0.78524,                0.88488,                0.56974,                 1.0508,              0.0075052,              0.0075052,              0.0075052
                    254,                0.91942,                0.60786,                   1.01,                0.93661,                      1,                  0.995,                0.76933,                0.93797,                0.70129,                 1.0551,              0.0074953,              0.0074953,              0.0074953
                    255,                0.89135,                0.54483,                0.98592,                0.93661,                      1,                  0.995,                0.76933,                0.93797,                0.70129,                 1.0551,              0.0074854,              0.0074854,              0.0074854
                    256,                  0.924,                0.57263,                 1.0902,                0.90735,                      1,                  0.995,                0.77709,                 0.8818,                0.72145,                 1.0173,              0.0074755,              0.0074755,              0.0074755
                    257,                0.88946,                0.60592,                0.99127,                0.90735,                      1,                  0.995,                0.77709,                 0.8818,                0.72145,                 1.0173,              0.0074656,              0.0074656,              0.0074656
                    258,                0.90962,                 0.6222,                0.99477,                 0.8864,                      1,                  0.995,                0.77141,                0.86609,                0.70932,                 1.0081,              0.0074557,              0.0074557,              0.0074557
                    259,                0.90177,                0.54144,                 1.0014,                 0.8864,                      1,                  0.995,                0.77141,                0.86609,                0.70932,                 1.0081,              0.0074458,              0.0074458,              0.0074458
                    260,                0.85423,                0.58871,                 1.0328,                 0.8476,                      1,                  0.995,                0.77741,                0.86789,                0.64418,                 1.0012,              0.0074359,              0.0074359,              0.0074359
                    261,                0.88803,                0.53455,                0.97692,                 0.8476,                      1,                  0.995,                0.77741,                0.86789,                0.64418,                 1.0012,               0.007426,               0.007426,               0.007426
                    262,                0.82544,                0.57443,                 1.0463,                0.88573,                      1,                  0.995,                0.79554,                0.86129,                0.60821,                 1.0027,              0.0074161,              0.0074161,              0.0074161
                    263,                0.77937,                0.49384,                 1.0066,                0.88573,                      1,                  0.995,                0.79554,                0.86129,                0.60821,                 1.0027,              0.0074062,              0.0074062,              0.0074062
                    264,                0.90764,                0.59163,                 1.0103,                0.85177,                0.95153,                  0.995,                 0.7951,                0.87271,                0.61979,                 1.0215,              0.0073963,              0.0073963,              0.0073963
                    265,                0.91222,                0.52079,                0.98259,                0.85177,                0.95153,                  0.995,                 0.7951,                0.87271,                0.61979,                 1.0215,              0.0073864,              0.0073864,              0.0073864
                    266,                 1.0296,                 0.6569,                 1.1098,                0.81182,                0.96638,                0.95204,                0.79786,                0.89312,                0.67493,                 1.0199,              0.0073765,              0.0073765,              0.0073765
                    267,                0.80803,                0.48235,                0.97001,                0.81182,                0.96638,                0.95204,                0.79786,                0.89312,                0.67493,                 1.0199,              0.0073666,              0.0073666,              0.0073666
                    268,                0.80535,                0.47877,                 0.9987,                0.83584,                0.81823,                0.84187,                0.66994,                0.90104,                0.87963,                 1.0335,              0.0073567,              0.0073567,              0.0073567
                    269,                0.78014,                0.50275,                0.93357,                0.83584,                0.81823,                0.84187,                0.66994,                0.90104,                0.87963,                 1.0335,              0.0073468,              0.0073468,              0.0073468
                    270,                0.82938,                0.46159,                0.94513,                0.93636,                      1,                  0.995,                0.78858,                0.90807,                0.60135,                 1.0375,              0.0073369,              0.0073369,              0.0073369
                    271,                0.96807,                0.60629,                 1.0612,                0.93636,                      1,                  0.995,                0.78858,                0.90807,                0.60135,                 1.0375,               0.007327,               0.007327,               0.007327
                    272,                0.84812,                0.53754,                0.98179,                0.95892,                      1,                  0.995,                 0.7868,                 0.9418,                0.55871,                 1.0512,              0.0073171,              0.0073171,              0.0073171
                    273,                0.89075,                0.61175,                0.97799,                0.95892,                      1,                  0.995,                 0.7868,                 0.9418,                0.55871,                 1.0512,              0.0073072,              0.0073072,              0.0073072
                    274,                0.94908,                0.61089,                0.98188,                0.97566,                      1,                  0.995,                0.75088,                0.99091,                0.53308,                 1.0842,              0.0072973,              0.0072973,              0.0072973
                    275,                0.84158,                0.58638,                 1.1075,                0.97566,                      1,                  0.995,                0.75088,                0.99091,                0.53308,                 1.0842,              0.0072874,              0.0072874,              0.0072874
